Bedrooms,Bathrooms,Size_sqft,Parking_space,Condition,Year,Price_INR
2,4,2673,1,3,2018,23286462
6,2,3572,0,4,2001,20204861
4,2,3759,0,4,2024,47694008
2,4,1556,0,4,2002,14667033
6,5,4125,0,3,1993,37231124
5,5,1574,0,3,1995,15188258
2,2,985,0,2,1999,7387467
5,3,3782,0,1,2020,40835506
2,2,411,1,3,1982,1266468
5,4,1629,0,1,2005,13465463
6,4,3107,0,1,2009,44785094
3,2,3636,1,5,1986,34722006
3,3,1724,0,3,2002,17563514
3,2,2202,1,1,1983,16620598
2,1,4707,0,5,1980,32415055
3,2,4442,1,1,1989,40277366
6,1,3495,1,5,2013,43416243
5,3,3979,0,5,2006,48768929
5,2,4266,0,2,2000,40684454
5,4,2281,1,2,2023,13829687
1,2,2096,1,4,1984,12776068
5,2,600,0,5,2007,3724127
3,5,1143,0,5,1995,11994341
2,3,1129,0,2,1999,8406124
6,4,2907,0,4,2017,38691330
4,1,2126,1,5,1992,7880153
5,4,4664,0,2,1985,37685537
4,1,1190,0,2,2009,7169286
6,2,2889,0,1,2016,30152750
2,1,4807,1,4,2007,53653353
5,1,4791,1,5,1984,40484039
6,5,4183,0,1,1988,41427045
5,1,4612,1,5,2010,32954095
6,1,4965,1,2,2015,51246436
6,1,765,1,5,1987,6871336
2,5,4101,0,5,2020,49416221
1,4,4796,1,4,1998,37606498
5,2,1921,0,5,1994,20064088
3,3,1477,1,5,1988,16317120
6,3,4054,1,5,1992,17504965
6,1,1568,1,1,1989,16566397
4,5,841,0,5,2024,9834769
6,4,4257,1,1,1991,50915664
4,5,1595,0,5,2013,16606926
3,5,1381,0,2,1985,7010093
5,1,4905,0,2,2000,38236947
1,3,3550,1,2,2000,32377956
2,5,2907,1,2,2000,33129338
1,5,2218,1,5,2022,17850739
5,1,2521,1,1,2007,18512300
4,5,4232,0,4,2020,47685215
5,2,3236,0,1,2022,45443288
3,2,1936,1,4,2011,15011753
1,1,1598,1,5,2012,12075482
5,4,4340,0,3,2005,54487208
5,2,4899,0,1,1998,43198214
1,4,4576,0,4,2020,32846030
6,5,4510,1,3,1984,20489958
4,5,3377,0,2,1985,32699401
6,3,1560,1,5,2011,12290217
1,4,1616,1,3,1991,8101663
2,1,2255,1,5,2012,10687039
4,5,1157,0,5,1998,5623290
5,1,2556,1,3,2018,12633225
5,5,3249,1,4,2001,21378349
5,5,1028,0,1,2021,10643698
1,1,3584,1,5,1995,22603806
2,3,684,0,3,2003,4983925
5,2,3285,1,1,1995,12689770
1,3,1782,0,4,1981,8471939
3,2,3065,0,4,2023,14979986
4,4,4644,1,2,2012,48301254
6,2,2775,0,1,2003,25845671
3,3,3363,0,5,2000,16811267
5,2,2297,0,4,1990,9193206
6,1,1220,1,1,2022,15099373
5,4,1904,1,2,2017,24450521
2,1,3046,0,5,2011,36343694
6,2,415,0,2,2007,3321249
5,3,2844,0,4,2018,23338060
1,2,2029,1,1,2017,11254140
2,2,1935,0,5,2020,10657764
3,2,4113,0,1,2016,49038684
2,4,4571,0,4,2006,44109541
6,1,2548,0,4,2019,24141883
6,3,610,0,3,2024,4910041
2,3,3736,1,1,1982,34862957
5,5,2071,0,5,2003,10100780
4,3,3007,1,1,2006,14553535
2,1,1498,1,5,1997,11913572
5,2,4950,0,2,2005,63604538
5,1,4255,0,1,1992,43469263
4,1,3616,0,4,2013,44857440
6,2,2109,1,5,2005,13939482
4,5,3916,0,1,2015,37850183
3,4,2987,0,2,1980,23864337
6,2,1665,1,1,1994,11204249
5,5,989,0,1,1982,6681543
5,3,3437,1,2,2020,22988577
4,3,1364,1,1,2011,16484106
3,1,807,1,4,1998,9145140
3,4,3521,0,3,1986,20424571
4,4,1250,1,4,2024,18302506
2,4,3934,0,1,2014,24913614
6,2,940,0,2,2007,10031212
2,1,4273,0,5,1994,25001046
5,1,3259,1,4,1982,30738374
3,5,2468,0,4,2001,24799808
5,3,2385,0,2,2006,12518513
3,4,3100,1,4,2014,42400935
6,1,2899,0,5,2014,20936411
1,5,3046,0,3,2003,11873892
6,4,2881,0,4,2012,33000278
3,2,695,0,3,2024,7917021
3,3,2137,1,2,2016,13916994
4,3,4188,1,4,2016,33718783
3,4,2961,0,4,2003,16520042
1,3,3974,1,2,2001,15247296
3,4,3741,0,1,1983,38340956
1,2,3232,1,1,2023,37069130
2,3,1471,1,5,2008,7052882
5,5,921,1,4,2012,6874364
2,3,826,0,1,2001,7165898
4,3,1748,1,3,1980,14545503
4,5,566,0,4,2024,2784699
6,2,848,0,3,2022,8438983
4,2,2371,1,1,1984,12072392
5,2,4436,0,5,1995,48148994
2,4,4538,1,2,2011,40905368
1,2,4484,1,4,1980,20635233
5,5,491,0,3,2004,3846923
3,4,935,0,5,1999,10265693
5,1,1154,0,1,1986,9793291
4,1,568,0,4,2001,5156225
2,2,2769,0,2,1988,27357671
6,2,2307,1,2,2004,23485936
1,1,1665,0,4,2005,11071662
5,2,1746,1,3,2002,20034554
3,2,4165,0,5,1988,16424378
2,4,3595,0,2,1992,37328211
2,2,3903,0,4,2009,17072673
1,1,1626,0,4,1998,13496895
4,1,1046,1,2,2005,8820487
5,1,1741,0,2,1991,7299492
5,5,782,1,1,2000,3276529
4,3,2198,0,1,2016,10114779
5,4,4848,0,5,2024,76645686
3,4,685,0,3,1981,5937996
4,1,2696,0,4,2003,32306817
3,3,2437,0,4,1989,24717461
6,2,4696,1,5,2008,25460642
1,2,4734,0,2,1986,22502142
6,2,640,1,5,1996,7129902
2,3,1967,0,1,1994,16415911
2,4,1453,0,1,2004,6871071
3,1,524,0,3,1999,2571349
1,5,3572,1,1,2009,38316840
2,4,2588,1,5,2022,19852630
3,2,3020,1,1,2020,15539605
3,2,4346,1,2,2007,34276229
6,1,735,0,5,2015,8128021
3,5,4684,0,5,2020,47823764
3,4,4624,1,4,2017,41516036
1,5,787,1,4,1991,5931909
6,4,2479,1,2,2011,19507706
3,1,4694,0,4,2009,40866268
4,3,3652,1,5,1995,39118471
2,3,441,0,4,1989,1557660
5,5,3565,1,3,1993,15699058
4,4,3129,1,3,2020,22646960
6,3,4224,0,5,2006,41970982
2,4,771,0,1,1984,6107164
4,3,1844,0,2,2020,10086783
2,4,4574,0,3,2022,26159804
2,5,3681,0,3,1993,23356978
6,1,2331,0,5,2004,14781344
3,5,4544,1,5,1980,19247864
3,4,3456,0,1,1989,25711359
5,2,1407,0,1,1991,9008461
5,5,4975,1,3,2013,56814738
6,5,3403,1,3,2016,23235036
1,4,3754,0,1,2001,31678672
2,3,1415,1,2,2010,17419623
2,2,1548,0,3,2005,16619889
5,1,3302,1,2,1991,15218882
1,1,4819,1,2,1993,26042796
6,5,4034,0,2,2009,25754752
1,1,673,1,3,1998,6236724
4,5,2041,0,2,2018,18657043
5,2,1917,1,4,1998,11694849
4,1,3435,1,5,1987,35250084
1,2,3187,1,2,1980,18931782
1,4,1770,0,3,2011,9180366
1,2,695,1,4,1993,3701929
4,5,2639,1,1,1999,26041551
1,3,3154,0,4,2021,33366405
6,3,995,1,2,2004,4816123
1,4,1379,1,5,2004,8902839
5,5,2478,0,4,2022,21653716
3,4,4593,0,4,1994,51205308
2,4,417,0,1,1997,2621601
1,3,1850,0,4,2015,14966744
4,5,2612,1,1,2005,33938942
4,4,1909,0,3,2023,28726241
2,5,4245,0,5,2024,37995469
4,4,3268,1,5,2017,36948578
6,5,4089,1,5,2010,29795378
4,2,4464,1,4,1985,31594721
5,2,2340,1,3,1982,12362294
4,4,3928,0,5,2003,19671348
2,4,3823,1,3,1996,43030407
4,5,3186,1,3,2018,15436514
5,3,2413,1,2,2003,24707656
1,1,2273,1,4,1983,12220145
3,2,3396,1,1,2023,40085885
3,2,1039,0,4,1983,9003664
2,5,4297,1,2,1984,43163384
2,4,2289,0,1,2013,28285305
1,1,1529,1,1,2001,11661433
4,3,3248,0,5,2021,16323010
2,3,3806,0,3,1995,19018543
4,3,1342,0,5,2004,14336070
6,4,4903,1,2,2000,21319213
4,1,2363,0,3,1990,14967461
5,4,3635,0,3,2016,53545401
6,3,3819,1,3,1996,42929258
5,1,3655,1,5,1989,24974970
1,4,1122,0,3,2006,7514279
6,5,2711,0,4,2008,21744293
3,1,2208,0,1,2002,22389717
2,3,702,0,4,2003,5913178
6,4,574,1,5,2003,3948573
2,2,4204,0,5,2019,31510940
4,3,948,1,3,2017,4331436
6,1,735,1,5,1982,3535949
2,4,4759,0,4,1988,29249046
2,1,1856,0,2,2015,19251684
3,2,1326,1,1,2015,10060841
6,1,4986,1,4,1998,43976548
2,4,1630,1,1,1994,17175611
1,3,3345,1,3,1982,30815713
4,2,1161,1,4,2006,5056897
5,1,2913,1,3,2024,21464901
4,3,1495,0,4,1982,7263867
3,1,934,1,3,1999,5945083
1,1,3907,1,3,1996,22204530
5,5,1032,1,1,1992,4728909
6,3,3312,1,4,1998,20193458
6,3,4348,0,2,2023,52778203
4,5,1222,1,1,1989,13164226
3,5,1678,1,1,2019,11740705
6,1,2010,0,2,2015,14231588
2,4,1325,0,1,2006,11739526
6,4,4815,0,1,1996,34114012
6,3,564,1,3,2016,7027221
6,3,1808,1,3,2019,16178966
2,4,3383,0,3,1989,35525446
2,2,4986,1,4,2007,55624167
6,5,3486,0,5,2008,43097727
4,1,4434,0,3,2014,24116740
3,3,2249,1,4,1983,15779193
3,5,4019,1,2,1993,38908138
3,4,2928,1,1,1987,14308347
5,3,2379,1,5,2007,10545580
2,1,2048,0,3,2001,17836561
5,4,410,0,1,1989,3108499
1,3,2096,0,3,1991,16643366
3,4,3394,1,5,1991,33503542
4,4,675,1,5,2024,4714721
3,5,2613,0,1,2007,22293059
3,5,464,0,1,2023,6213174
3,1,4580,1,2,1997,27823969
5,5,3747,1,3,2002,41443337
2,4,3081,0,5,2013,32198506
2,1,3972,0,5,1992,38152570
2,2,652,0,1,1992,2859545
6,1,497,0,1,1989,3561828
6,3,4739,1,5,2010,25651158
6,5,2861,0,2,2011,31379247
6,1,2076,1,1,1984,20051667
4,2,3639,0,3,1985,25303147
6,1,3894,1,2,1989,33979285
3,3,3110,0,3,1996,23974070
6,3,2735,0,4,1987,30686544
5,2,3268,1,2,1983,20306155
4,5,4815,1,5,1992,45774141
1,2,2322,0,3,2021,28270723
3,5,2847,0,5,2015,27344364
5,4,3765,1,2,1992,27481398
4,2,2942,0,4,2009,22144391
1,4,1041,0,5,1991,4110493
3,2,1270,0,2,1997,13754017
5,2,3198,1,1,2015,21634728
5,3,1583,0,1,2012,7009737
4,4,1089,1,1,2023,16212263
1,2,4154,1,3,1992,32201980
6,5,4072,0,2,2004,32686368
2,4,3617,0,1,2023,19068764
4,2,4342,1,3,2003,36924898
1,1,2470,0,4,2012,14756154
5,5,2910,1,2,1998,32056431
4,1,4540,0,5,1981,42249809
3,1,3646,0,2,2000,26559645
2,2,478,0,2,1986,2421501
2,3,1805,0,5,1997,10561332
2,1,1464,0,5,2003,8255097
3,1,2454,0,5,1991,14263794
2,1,1621,0,2,1999,11408360
3,3,2368,0,3,1984,21540509
5,3,1853,1,5,2014,19800840
5,2,1896,1,2,1997,20479986
3,4,886,1,1,2023,8574015
2,5,2002,1,2,1986,9907414
5,1,4819,1,1,1998,54032897
6,3,1035,1,5,1985,11981235
1,2,2223,1,1,2009,23022439
3,3,2382,0,2,1993,15354578
1,4,4316,0,4,2002,17409368
6,4,2562,0,1,2017,27992069
1,1,2577,1,3,2018,23160247
4,4,4749,1,3,2003,43913251
2,1,1290,1,5,2021,13623686
2,5,4149,1,1,1981,35756506
5,2,3352,0,4,2021,47838986
1,5,4008,0,3,1986,21701591
3,3,4396,0,4,2020,30348213
4,2,1649,1,3,2015,21338170
1,4,3381,0,1,2016,41923800
1,4,3172,1,2,1983,28046079
5,1,4031,0,5,1983,22657791
1,2,1166,0,1,2010,9583747
6,1,2357,1,2,1994,9550751
2,4,4867,1,3,2003,37375428
3,3,4893,1,1,2016,64524203
6,4,430,0,1,2016,6301477
2,5,3242,1,4,1991,25526435
1,1,3654,1,3,1983,22151529
6,4,4770,0,3,2001,56727417
1,2,419,0,2,2019,5200709
2,4,2398,1,4,2012,23699382
6,1,2577,1,4,1987,10474825
2,4,3775,0,4,1999,16019537
5,2,1383,1,5,1998,16651944
3,5,3898,0,2,1981,25609999
2,2,3789,0,2,1981,30936550
1,3,2412,0,2,1982,10167585
2,1,1141,0,1,1993,5857048
4,3,3483,0,2,1986,30065850
4,5,2357,1,2,1988,21532933
6,1,777,1,2,2018,9590685
4,4,2063,0,3,1984,16918315
6,2,4956,0,4,2005,63621089
4,3,3512,1,3,1986,15235050
1,2,3744,0,2,1984,17588241
4,4,1420,0,1,2022,13559583
5,1,4435,1,4,2008,26073504
5,2,3298,0,5,1987,27684122
6,4,3739,1,3,2020,57718700
5,2,4851,0,1,2018,26296706
4,4,1205,1,4,2016,12004084
2,5,1749,1,4,2020,17549788
4,4,2811,0,5,2020,25960497
1,4,4247,1,4,1983,38736604
5,1,818,0,2,2020,4403943
2,5,3271,1,4,2006,18129416
5,1,2475,0,5,2002,24820909
2,2,920,0,4,1985,5402119
6,2,2275,1,4,1989,11833030
6,3,535,1,2,2014,7301650
1,4,1196,1,1,1999,7432016
2,5,558,0,5,2009,7090482
6,4,1008,1,2,2015,11898078
5,2,1443,0,2,1984,11210062
2,5,2519,1,1,2001,13139560
6,1,4653,1,1,1989,17175688
4,3,4002,0,3,1990,19993110
3,1,1321,0,1,2004,11990353
6,3,881,1,3,2016,10669433
5,3,4836,0,5,2024,34700730
3,1,3994,0,4,2022,48644814
2,2,3305,0,1,2004,20999278
4,2,3617,1,5,1997,16571332
2,5,3997,1,1,2023,56292311
3,2,3446,0,1,1988,33943976
5,1,3530,1,5,2007,35490948
1,2,3002,0,3,1995,13224546
6,1,2681,1,5,2016,22014259
3,1,1660,1,4,1980,6528635
4,1,922,0,1,2009,10030020
5,3,1583,0,4,2005,9008375
2,5,3730,0,4,1990,30337708
6,2,4889,1,1,1992,34333283
6,5,1693,0,5,2010,24951984
3,5,2195,1,4,2015,20001558
5,1,1461,1,5,1990,17072969
2,5,583,0,1,2020,5243354
6,3,1812,0,2,2018,11900277
4,5,1327,1,4,2017,12409981
1,3,4963,0,4,2006,53939341
2,1,1709,0,2,1991,16250274
1,3,706,0,3,2016,8184902
5,3,3469,1,2,1987,15961208
2,5,3920,0,4,1991,35896072
2,2,4096,1,5,1996,39127199
3,2,1688,1,3,2001,7445751
5,2,2040,0,4,1987,8576738
6,5,2925,1,1,2002,23777687
1,4,4815,1,3,2016,23584662
4,1,3258,0,2,2020,17332010
6,4,631,1,2,2023,4485755
4,3,653,0,2,1981,3242365
1,3,3030,0,4,2009,26006333
5,5,4574,1,1,1991,26379489
6,5,1015,1,3,1988,4607197
6,3,1287,0,1,2012,16737452
5,5,2112,0,3,1996,19850498
1,5,1959,1,3,2001,19557654
4,2,1475,1,2,1987,12888915
1,4,1275,1,3,2012,12605039
6,4,1074,0,1,2000,9467749
1,3,3963,0,2,2016,19533303
6,4,4520,0,4,2022,56893297
2,1,417,0,1,2000,2406544
3,4,4426,1,1,1992,41233610
2,4,3248,1,3,1990,15855079
1,3,3048,1,4,2024,25443866
5,3,4441,1,2,2021,24845376
3,1,1082,0,4,1981,5885852
6,3,832,0,2,1986,4540190
2,2,1805,1,4,2007,20038786
6,5,2908,1,1,1999,30607809
2,3,1057,1,1,1999,7355092
3,1,3156,0,2,1991,24375196
5,4,4034,1,1,1997,40490582
2,4,4992,0,3,1991,34169414
6,4,4264,1,1,2017,64274085
3,4,4859,1,3,2014,52404654
6,1,3957,1,3,2020,32279417
5,3,676,0,1,1996,8046073
4,2,4249,0,3,2002,34707251
2,2,4240,0,5,1997,19289621
5,1,3962,0,2,2011,21739213
1,1,3000,0,5,1982,22282534
6,2,2974,1,3,1997,32988374
3,4,510,1,4,2000,5193179
4,4,1163,0,5,1991,12699247
3,3,2928,0,1,1985,26648966
4,2,1279,1,1,2019,13078940
2,4,1079,0,2,2006,12625443
2,4,2275,1,2,2009,23858346
5,1,4567,1,5,2022,34367802
6,1,1245,1,1,1992,7364144
6,5,3058,0,2,2020,22593370
2,4,2639,0,2,1993,18806196
2,4,1928,1,1,2005,14150369
4,2,3517,0,1,2024,40645734
4,5,3556,1,1,1991,20450026
6,1,2780,1,3,2013,36003093
2,1,3490,1,5,2012,14720188
3,4,1963,0,4,2005,10617689
3,4,2989,1,1,1996,25453213
6,5,2858,1,1,2012,15660653
2,2,1372,0,4,2009,13271550
5,1,4541,1,1,1991,41256561
4,2,3105,0,1,1998,32951409
2,4,1970,0,4,1997,7586382
2,5,2337,0,5,1982,15574379
6,5,3186,0,3,1986,16509540
1,1,3344,1,2,2000,15268850
3,3,4886,1,5,1985,41845299
6,4,1349,1,3,2012,9810547
1,5,1387,0,5,2015,13306159
6,4,1205,0,4,2006,17468100
1,1,2270,0,1,1982,17816440
1,2,4016,1,2,2010,21165143
5,1,4492,0,4,2004,35388974
6,4,3200,0,5,2019,37114015
6,4,4757,1,3,2020,48303543
3,5,1278,1,4,1981,6179060
1,3,4542,0,3,1986,43461226
2,1,3466,0,3,2020,21817199
5,5,3082,0,3,1981,34598378
6,1,2053,0,2,2001,10986059
1,3,2501,0,4,2019,24350856
2,1,4591,0,1,2007,49147462
3,1,4039,1,4,2007,30863034
4,3,594,0,4,2016,4271552
5,5,3699,1,3,1991,36196711
6,1,2894,0,1,1993,18679480
2,1,3606,1,2,1999,27626585
3,4,1500,0,2,2017,11857375
4,2,989,1,2,1995,8013629
5,3,1150,0,2,2004,15057888
3,1,3488,0,1,2015,19970641
2,5,1511,1,1,1980,14486756
1,5,3822,0,5,2017,23910441
1,1,4974,1,4,1982,42176816
6,2,1072,0,2,1988,7818401
5,4,701,1,1,2020,9034066
4,1,3172,1,5,1996,11832831
5,4,1646,1,4,1984,8823227
3,3,3517,0,3,1998,33560218
6,1,1029,1,1,1984,3999159
2,3,2597,0,5,2013,31194959
6,3,2186,0,3,2019,27461962
6,3,2353,0,3,1999,28697767
5,4,591,0,5,1982,6074058
1,4,3722,0,4,1995,12910614
4,5,3223,0,1,1996,30470380
4,5,4165,0,3,2019,56572638
4,5,4114,0,5,2021,29495026
5,3,917,1,3,1980,5414809
5,5,3297,0,3,1995,17841092
5,3,3898,1,3,1993,34546419
5,1,2955,1,2,2024,40087841
6,1,3254,1,5,2011,24386252
5,4,2955,1,3,2021,35592892
1,4,939,1,5,1980,4997999
4,1,3377,1,3,2012,40164657
6,2,1351,1,1,1996,7222210
6,1,3874,1,5,1980,32754377
3,3,2638,0,2,2021,24745888
2,3,4389,0,5,2000,26913081
3,4,4738,0,5,1995,44624686
2,4,1182,0,4,1986,5370100
6,3,2091,0,3,2011,28969981
6,5,4463,0,2,2018,36270897
1,2,3545,1,3,1988,11884750
1,2,4057,0,1,2019,33537194
2,3,1887,0,3,2021,17082025
1,1,2106,0,2,1982,6705895
2,3,3063,1,3,2007,36760996
5,3,3276,1,4,2015,19076908
6,3,2584,1,4,2006,25374605
1,5,3110,0,4,1986,13673761
5,2,3475,1,3,1990,37868140
1,5,3055,0,4,2023,27500635
2,2,1021,0,4,2012,4462332
3,2,4128,1,1,2003,29783170
4,4,976,0,3,1996,4044092
3,3,906,0,1,1994,8023713
4,5,4628,1,4,2015,22585367
6,5,3475,1,5,1983,13953763
2,4,2954,0,5,1991,30949615
3,1,4917,1,4,2013,23713373
1,4,2547,0,5,1992,10193950
6,3,4949,0,1,1996,29256680
6,3,1576,0,5,1990,15942768
1,1,3157,0,5,2009,11897580
6,1,2742,0,1,1987,10246035
4,1,3413,1,3,1999,29420723
6,5,2556,0,4,2014,33923834
1,2,1672,0,3,1990,9670304
3,5,1600,0,2,1995,12003483
6,1,2644,1,4,2014,16402861
3,2,4812,1,4,2010,20772613
3,1,4969,1,4,1998,55943791
3,3,1535,0,1,1994,13024116
6,4,1778,1,3,2000,11434790
2,1,1748,1,1,1985,8493975
6,4,1828,0,4,1983,12062826
5,3,1191,1,2,2024,11371018
4,1,2220,1,1,2017,28773500
2,5,599,1,5,1992,3170057
3,2,4358,1,4,2004,36113843
4,1,1085,1,5,2019,13325441
3,1,2908,1,3,2002,25182687
6,2,4693,1,2,2019,50667228
5,3,3129,0,1,1985,31654636
5,3,2741,0,2,1987,18087436
2,5,4880,0,4,2004,29343567
4,3,4025,1,1,1989,28309763
5,5,540,1,5,2006,3875426
2,5,4286,1,1,1996,32152305
3,1,1779,0,3,1996,8404684
6,3,750,0,1,2009,4243909
5,5,3107,0,1,1987,36234458
5,1,1436,0,3,1993,6759789
4,4,3406,1,3,1991,29112959
1,4,4736,0,1,2013,52507796
1,4,4605,1,5,2000,51766606
2,2,3674,0,2,2014,19516082
6,4,567,0,4,1998,4332828
2,4,2387,1,4,1994,19348739
4,3,4124,1,1,1995,21232562
6,5,1331,1,2,2003,13451545
6,4,1712,0,2,2001,20961281
3,2,1841,1,3,2024,8258742
2,1,1264,1,5,2021,10865851
1,1,712,1,5,2007,4805962
4,5,4834,1,1,2003,49866763
5,5,3104,1,1,2023,32634680
2,2,3077,1,2,1992,26792071
2,3,1580,0,2,1985,9300554
2,2,1916,0,5,2009,17715216
6,5,2977,0,1,2010,21467034
2,1,2190,1,5,1995,22560788
2,3,2109,0,1,2022,17947142
1,5,3602,0,5,2018,43006343
4,5,3692,0,1,2022,23094004
5,3,4712,1,1,2008,44159907
1,4,2378,1,3,1993,21855323
1,5,1699,0,4,2006,12256499
4,3,1514,1,4,1985,12686712
4,2,3890,0,1,1993,27980167
1,2,4297,0,2,1996,33883720
2,3,2034,1,5,2000,22563548
6,3,3406,0,3,1986,25960859
5,3,3867,0,1,2009,31336484
6,3,4216,0,1,2013,52080603
1,2,2968,0,2,2007,24820801
4,5,2600,1,4,1992,20323018
6,2,543,1,3,1985,4087889
5,3,3035,0,4,1994,31355697
3,5,1782,0,2,1980,7842266
2,3,1317,0,4,2003,13058806
4,1,3739,0,5,1994,23266410
5,4,4833,1,4,2021,53023411
4,4,3242,0,5,2022,35851412
6,3,4486,1,1,2012,61325228
4,3,4990,0,1,1998,29428055
1,5,2119,0,2,2007,25157651
4,4,953,1,1,1995,5091593
5,5,792,1,3,2021,10664319
5,1,1954,0,4,2019,9901140
5,5,2127,0,3,2023,15878694
1,1,1520,0,2,2020,15751177
4,5,1508,0,1,1982,8442074
2,2,3438,1,3,1983,17250159
4,1,778,0,5,2013,8849122
1,4,2225,0,3,1982,13392958
1,1,2206,1,4,1982,11151519
1,4,2021,1,4,2004,15633193
3,5,1254,1,4,2019,12598898
4,2,1833,1,2,1997,17375497
5,5,4165,1,4,2015,36183875
1,3,1122,0,5,2006,10507377
2,1,4892,1,1,2000,27687550
1,1,624,1,1,1983,3432091
5,2,1933,1,2,1996,16638939
5,4,3247,1,3,2012,33990043
6,4,4424,1,3,1999,59596959
6,3,3403,0,2,2003,45838252
1,4,2757,1,4,2005,24417752
3,4,923,0,4,2004,11717411
6,5,1215,0,2,1995,5052333
3,1,481,1,1,2021,3954931
1,1,4531,1,4,1993,39863982
3,4,3433,1,1,2002,30718744
1,4,4308,0,5,1987,26771722
6,4,4639,0,3,1987,42112755
6,3,4795,0,3,1991,52198618
1,2,1355,0,3,2001,9849173
4,1,4676,1,5,2003,35258418
1,5,4490,1,4,2019,46311995
4,4,2150,0,1,1983,22963474
1,5,1742,1,1,1997,13949682
6,3,2379,0,3,2023,33305999
2,1,2732,1,1,2012,16081590
1,5,3831,1,2,2009,30387722
1,1,1070,0,4,1995,4295739
6,3,2145,0,1,2016,31735734
6,2,4515,1,5,1997,59333476
5,3,3466,0,3,1990,22667038
1,1,2121,1,3,2008,11449530
6,2,2799,0,3,1998,33361194
1,3,4837,0,3,1992,20218561
1,3,3676,0,5,2014,25608055
1,2,2308,0,1,2002,12469066
4,2,4532,0,2,2009,49194704
5,3,3757,1,3,2014,31042559
4,3,3980,1,1,1985,22302592
4,4,1771,1,5,2023,10662834
2,1,647,0,2,1995,5255712
2,1,3296,0,1,2024,39326631
4,1,3381,0,1,2006,32957640
1,5,2375,0,2,2002,17523611
5,3,2892,1,1,2006,15966559
5,5,3223,1,2,1987,24626761
1,5,4798,1,5,2007,45392501
2,2,1476,1,4,1996,11612135
6,1,3159,0,3,2013,40244516
2,4,2778,0,5,2009,22929156
6,3,2447,1,4,2003,19032413
3,5,4954,0,1,2019,67903964
1,5,4750,0,2,1987,26043793
3,3,2933,0,2,2014,33343883
6,5,2000,0,2,1999,9522933
5,1,4117,0,4,2004,47062607
6,2,4260,0,5,1990,31522828
3,3,4114,1,5,1991,40944855
3,4,1623,0,1,2022,23099756
1,2,1387,0,2,1993,13929081
5,4,4138,1,3,1995,47055789
4,1,2549,1,2,2020,15195069
6,5,857,1,2,2012,6971977
1,5,1304,0,1,2005,9362541
2,4,2886,1,1,2008,22637479
5,5,2426,0,5,2020,24200679
1,5,3123,0,5,2015,39450944
6,5,3143,1,5,2009,20734142
1,2,3647,1,4,1988,12445926
6,2,847,0,2,1994,3351744
2,4,3129,1,1,2007,23501039
3,4,2249,1,5,2008,21577336
6,2,3427,0,3,2015,28250605
5,5,4348,0,3,1991,37317012
3,1,4331,1,4,2007,22662563
1,4,2929,0,5,2023,16172425
2,2,442,0,4,2009,5312062
1,3,3947,1,2,2006,16445861
1,5,722,0,1,1995,6337569
2,2,1184,0,2,1982,10469951
5,5,3420,0,4,1985,39256012
3,3,3604,1,4,2018,27152313
4,1,2429,1,4,1982,17842489
6,4,2500,1,4,2005,33724125
1,3,3886,0,4,2016,23787524
5,1,3985,1,5,2018,34686480
1,4,988,1,4,1988,3462310
1,5,2968,0,1,1984,25650992
1,2,4933,0,3,1989,44653121
2,2,4926,0,5,1985,23020628
3,2,4412,1,2,2015,48758083
6,2,2022,0,4,2024,18022804
3,3,2684,1,2,1991,16792477
5,3,3750,0,1,1984,14828003
4,1,1852,0,5,2017,14126671
6,4,1311,1,5,2010,12334153
6,3,4603,1,3,2002,35905780
5,3,3753,1,4,1991,25105567
3,5,1377,1,4,2018,17119702
6,1,3174,1,2,1999,16848604
1,4,3358,0,2,2023,34973245
6,1,3352,0,2,1998,32705013
5,3,4956,0,5,2024,32851809
3,2,3481,0,2,1996,16677115
5,5,3210,0,3,1986,16890171
1,3,1408,0,2,1998,14614690
4,2,1389,1,2,2008,9683325
3,3,2043,0,3,2012,11561060
4,5,3868,0,5,2004,25814431
5,2,1597,1,2,1997,12546136
2,3,3774,0,3,2011,21486815
5,2,2565,1,1,2016,26516342
4,1,752,0,2,2000,2983475
4,2,2225,1,5,2024,15349444
3,4,3758,1,3,1987,40362681
6,3,3898,1,3,1999,28472462
2,5,629,1,2,2021,3984143
3,3,2401,0,1,1982,14949916
5,3,1672,1,2,1988,12467323
3,4,1086,0,2,1986,6886167
6,5,2109,0,4,2024,19863686
1,5,1976,0,3,1992,20730442
3,5,2751,0,5,2001,16126981
3,5,4899,0,2,2014,24793983
1,5,1373,1,1,2013,10767196
6,5,960,0,1,1991,9611468
5,3,2269,0,4,1993,10367261
5,2,2030,1,5,2005,10958506
4,5,1025,0,4,2023,5102391
5,2,4151,1,3,1995,24001433
1,2,2039,0,4,1989,13681320
6,1,782,1,1,1983,7669601
3,3,3332,0,3,2022,25249282
1,4,1015,1,3,2013,12062936
6,3,2353,0,5,1993,11689550
3,2,2053,0,3,1990,19948002
1,2,2109,0,2,1988,12531040
5,5,2203,1,2,2019,12229456
1,1,1992,0,2,1998,19148000
1,2,3601,1,5,2022,16974871
3,3,3973,1,4,2014,43361278
4,4,2545,0,1,2005,23788527
4,2,657,0,5,2009,7324018
4,4,2195,1,5,2007,21209019
3,2,894,1,1,1985,3033708
2,3,3700,1,3,1995,33621716
3,5,2871,1,1,1994,17484054
